imgID,annID,scID,bbox,scale,catnm,position,label,new_img_path,new_msk_path,
79185,79186,13188,13188,"[113,378,13,17]",0.000106578,Hanging head,3,1,com_pic/images/13188.jpg,com_pic/masks/13188.jpg
79195,79196,13189,13189,"[200,399,167,263]",0.040667593,Pile driving,12,1,com_pic/images/13189.jpg,com_pic/masks/13189.jpg
79197,79198,13189,13189,"[11,148,216,548]",0.1096,Pile driving,12,1,com_pic/images/13189.jpg,com_pic/masks/13189.jpg
37555,37556,6276,6276,"[793,409,166,130]",0.041628086,Other vehicle,13,1,com_pic/images/6276.jpg,com_pic/masks/6276.jpg
37574,37575,6279,6279,"[381,393,50,43]",0.001990741,Hanging head,3,1,com_pic/images/6279.jpg,com_pic/masks/6279.jpg
37582,37583,6280,6280,"[0,281,226,232]",0.064730864,Other vehicle,13,1,com_pic/images/6280.jpg,com_pic/masks/6280.jpg
37585,37586,6280,6280,"[503,284,413,171]",0.087188889,Other vehicle,13,1,com_pic/images/6280.jpg,com_pic/masks/6280.jpg
37591,37592,6281,6281,"[405,340,335,158]",0.049009259,Concrete mixer,11,1,com_pic/images/6281.jpg,com_pic/masks/6281.jpg
37608,37609,6285,6285,"[465,126,396,271]",0.132488889,Bulldozer,6,1,com_pic/images/6285.jpg,com_pic/masks/6285.jpg
37609,37610,6286,6286,"[631,211,64,148]",0.00877037,Crane,4,1,com_pic/images/6286.jpg,com_pic/masks/6286.jpg
37610,37611,6286,6286,"[692,241,3,3]",8.33E-06,Hanging head,3,1,com_pic/images/6286.jpg,com_pic/masks/6286.jpg
37640,37641,6291,6291,"[1131,355,68,46]",0.002896296,Other vehicle,13,1,com_pic/images/6291.jpg,com_pic/masks/6291.jpg
37645,37646,6292,6292,"[306,174,252,488]",0.113866667,Crane,4,1,com_pic/images/6292.jpg,com_pic/masks/6292.jpg
79117,79118,13177,13177,"[492,0,147,605]",0.082347222,Pump truck,10,1,com_pic/images/13177.jpg,com_pic/masks/13177.jpg
79127,79128,13180,13180,"[263,594,50,40]",0.001851852,Bulldozer,6,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79129,79130,13180,13180,"[698,578,48,23]",0.001022222,Other vehicle,13,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79130,79131,13180,13180,"[534,541,9,14]",0.000116667,Hanging head,3,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79137,79138,13180,13180,"[533,572,146,81]",0.01095,Bulldozer,6,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79140,79141,13180,13180,"[429,346,110,241]",0.024546296,Crane,4,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79142,79143,13180,13180,"[309,585,57,21]",0.001108333,Other vehicle,13,1,com_pic/images/13180.jpg,com_pic/masks/13180.jpg
79149,79150,13182,13182,"[84,215,155,449]",0.064439815,Pile driving,12,1,com_pic/images/13182.jpg,com_pic/masks/13182.jpg
79154,79155,13185,13185,"[263,463,14,26]",0.000337037,Hanging head,3,1,com_pic/images/13185.jpg,com_pic/masks/13185.jpg
79168,79169,13186,13186,"[213,635,34,54]",0.002646086,Other vehicle,13,1,com_pic/images/13186.jpg,com_pic/masks/13186.jpg
37669,37670,6298,6298,"[269,381,52,41]",0.003084491,Other vehicle,13,1,com_pic/images/6298.jpg,com_pic/masks/6298.jpg
37670,37671,6299,6299,"[165,226,488,445]",0.201074074,Pump truck,10,1,com_pic/images/6299.jpg,com_pic/masks/6299.jpg
37671,37672,6299,6299,"[383,641,84,34]",0.002644444,Concrete mixer,11,1,com_pic/images/6299.jpg,com_pic/masks/6299.jpg
37672,37673,6299,6299,"[454,650,55,26]",0.001324074,Concrete mixer,11,1,com_pic/images/6299.jpg,com_pic/masks/6299.jpg
37673,37674,6299,6299,"[506,654,39,23]",0.000830556,Concrete mixer,11,1,com_pic/images/6299.jpg,com_pic/masks/6299.jpg
37684,37685,6300,6300,"[424,0,207,764]",0.228178159,Crane,4,1,com_pic/images/6300.jpg,com_pic/masks/6300.jpg
37685,37686,6300,6300,"[594,391,14,19]",0.000383789,Hanging head,3,1,com_pic/images/6300.jpg,com_pic/masks/6300.jpg
37688,37689,6301,6301,"[320,190,276,302]",0.102903704,Bulldozer,6,1,com_pic/images/6301.jpg,com_pic/masks/6301.jpg
37697,37698,6304,6304,"[729,358,43,170]",0.006768519,Pile driving,12,1,com_pic/images/6304.jpg,com_pic/masks/6304.jpg
37700,37701,6304,6304,"[947,423,45,145]",0.006041667,Pile driving,12,1,com_pic/images/6304.jpg,com_pic/masks/6304.jpg
78980,78981,13158,13158,"[109,510,35,389]",0.012606481,Crane,4,1,com_pic/images/13158.jpg,com_pic/masks/13158.jpg
78981,78982,13158,13158,"[113,560,6,9]",5.00E-05,Hanging head,3,1,com_pic/images/13158.jpg,com_pic/masks/13158.jpg
79026,79027,13163,13163,"[347,0,169,457]",0.102977333,Crane,4,1,com_pic/images/13163.jpg,com_pic/masks/13163.jpg
79028,79029,13164,13164,"[1062,607,137,100]",0.012685185,Other vehicle,13,1,com_pic/images/13164.jpg,com_pic/masks/13164.jpg
79029,79030,13164,13164,"[709,632,295,170]",0.046435185,Other vehicle,13,1,com_pic/images/13164.jpg,com_pic/masks/13164.jpg
79036,79037,13164,13164,"[701,100,250,543]",0.125694444,Crane,4,1,com_pic/images/13164.jpg,com_pic/masks/13164.jpg
79037,79038,13164,13164,"[932,542,27,81]",0.002025,Hanging head,3,1,com_pic/images/13164.jpg,com_pic/masks/13164.jpg
79101,79102,13175,13175,"[439,376,409,249]",0.12572963,Bulldozer,6,1,com_pic/images/13175.jpg,com_pic/masks/13175.jpg
79104,79105,13176,13176,"[40,186,111,65]",0.018695585,Other vehicle,13,1,com_pic/images/13176.jpg,com_pic/masks/13176.jpg
79116,79117,13177,13177,"[1144,103,48,32]",0.001422222,Other vehicle,13,1,com_pic/images/13177.jpg,com_pic/masks/13177.jpg
37701,37702,6304,6304,"[219,53,544,704]",0.354607407,Pile driving,12,1,com_pic/images/6304.jpg,com_pic/masks/6304.jpg
37708,37709,6305,6305,"[924,104,14,12]",0.000243056,Hanging head,3,1,com_pic/images/6305.jpg,com_pic/masks/6305.jpg
37709,37710,6305,6305,"[18,0,210,401]",0.121831597,Pump truck,10,1,com_pic/images/6305.jpg,com_pic/masks/6305.jpg
37716,37717,6306,6306,"[258,48,380,716]",0.392128038,Crane,4,1,com_pic/images/6306.jpg,com_pic/masks/6306.jpg
37717,37718,6306,6306,"[562,119,23,33]",0.001093888,Hanging head,3,1,com_pic/images/6306.jpg,com_pic/masks/6306.jpg
37721,37722,6308,6308,"[401,204,392,234]",0.113244444,Bulldozer,6,1,com_pic/images/6308.jpg,com_pic/masks/6308.jpg
37736,37737,6312,6312,"[1186,105,5,4]",1.85E-05,Hanging head,3,1,com_pic/images/6312.jpg,com_pic/masks/6312.jpg
37784,37785,6320,6320,"[776,0,423,520]",0.203666667,Pump truck,10,1,com_pic/images/6320.jpg,com_pic/masks/6320.jpg
37792,37793,6320,6320,"[0,416,144,109]",0.014533333,Pump truck,10,1,com_pic/images/6320.jpg,com_pic/masks/6320.jpg
37796,37797,6321,6321,"[0,0,104,221]",0.028375309,Pile driving,12,1,com_pic/images/6321.jpg,com_pic/masks/6321.jpg
78837,78838,13135,13135,"[144,755,31,26]",0.000746296,Other vehicle,13,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78838,78839,13135,13135,"[150,759,25,31]",0.000717593,Other vehicle,13,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78839,78840,13135,13135,"[0,716,31,32]",0.000918519,Crane,4,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78844,78845,13136,13136,"[176,143,313,202]",0.152454668,Concrete mixer,11,1,com_pic/images/13136.jpg,com_pic/masks/13136.jpg
78902,78903,13143,13143,"[0,296,174,152]",0.024488889,Pump truck,10,1,com_pic/images/13143.jpg,com_pic/masks/13143.jpg
78910,78911,13145,13145,"[417,275,538,246]",0.122544444,Bulldozer,6,1,com_pic/images/13145.jpg,com_pic/masks/13145.jpg
78914,78915,13147,13147,"[212,0,417,533]",0.320327734,Crane,4,1,com_pic/images/13147.jpg,com_pic/masks/13147.jpg
78922,78923,13147,13147,"[636,533,121,61]",0.010637669,Other vehicle,13,1,com_pic/images/13147.jpg,com_pic/masks/13147.jpg
78954,78955,13154,13154,"[748,539,30,40]",0.001729468,Hanging head,3,1,com_pic/images/13154.jpg,com_pic/masks/13154.jpg
78978,78979,13157,13157,"[912,384,81,41]",0.003075,Other vehicle,13,1,com_pic/images/13157.jpg,com_pic/masks/13157.jpg
37797,37798,6321,6321,"[207,33,23,59]",0.001675309,Crane,4,1,com_pic/images/6321.jpg,com_pic/masks/6321.jpg
37807,37808,6323,6323,"[0,307,437,367]",0.197998765,Pump truck,10,1,com_pic/images/6323.jpg,com_pic/masks/6323.jpg
37811,37812,6324,6324,"[342,0,50,399]",0.018472222,Pump truck,10,1,com_pic/images/6324.jpg,com_pic/masks/6324.jpg
37812,37813,6325,6325,"[192,255,21,17]",0.000860822,Other vehicle,13,1,com_pic/images/6325.jpg,com_pic/masks/6325.jpg
37813,37814,6325,6325,"[217,252,26,17]",0.001065779,Other vehicle,13,1,com_pic/images/6325.jpg,com_pic/masks/6325.jpg
37839,37840,6329,6329,"[730,533,31,44]",0.001262963,Hanging head,3,1,com_pic/images/6329.jpg,com_pic/masks/6329.jpg
37850,37851,6332,6332,"[434,0,158,691]",0.113727083,Pile driving,12,1,com_pic/images/6332.jpg,com_pic/masks/6332.jpg
37884,37885,6337,6337,"[111,241,11,33]",0.000933642,Hanging head,3,1,com_pic/images/6337.jpg,com_pic/masks/6337.jpg
37907,37908,6342,6342,"[775,122,19,51]",0.001689331,Crane,4,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37908,37909,6342,6342,"[322,337,28,15]",0.000732218,Concrete mixer,11,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
78724,78725,13117,13117,"[829,230,178,392]",0.064607407,Pile driving,12,1,com_pic/images/13117.jpg,com_pic/masks/13117.jpg
78725,78726,13117,13117,"[657,292,78,217]",0.015672222,Pile driving,12,1,com_pic/images/13117.jpg,com_pic/masks/13117.jpg
78728,78729,13118,13118,"[50,591,69,40]",0.002552719,Other vehicle,13,1,com_pic/images/13118.jpg,com_pic/masks/13118.jpg
78739,78740,13123,13123,"[406,186,769,421]",0.399690123,Pump truck,10,1,com_pic/images/13123.jpg,com_pic/masks/13123.jpg
78740,78741,13123,13123,"[367,564,80,110]",0.010864198,Concrete mixer,11,1,com_pic/images/13123.jpg,com_pic/masks/13123.jpg
78831,78832,13135,13135,"[842,446,57,228]",0.012033333,Pile driving,12,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78833,78834,13135,13135,"[150,609,112,197]",0.02042963,Pile driving,12,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78834,78835,13135,13135,"[272,721,73,68]",0.004596296,Crane,4,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78835,78836,13135,13135,"[79,758,29,15]",0.000402778,Other vehicle,13,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
78836,78837,13135,13135,"[129,756,20,25]",0.000462963,Other vehicle,13,1,com_pic/images/13135.jpg,com_pic/masks/13135.jpg
37910,37911,6342,6342,"[268,508,21,25]",0.000915272,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37911,37912,6342,6342,"[220,485,14,15]",0.000366109,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37912,37913,6342,6342,"[250,465,14,21]",0.000512552,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37913,37914,6342,6342,"[285,455,30,45]",0.002353556,Concrete mixer,11,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37914,37915,6342,6342,"[333,453,27,20]",0.000941423,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37915,37916,6342,6342,"[303,431,23,23]",0.000922245,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37916,37917,6342,6342,"[278,418,22,21]",0.000805439,Other vehicle,13,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37917,37918,6342,6342,"[239,407,33,38]",0.002186192,Concrete mixer,11,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37918,37919,6342,6342,"[236,382,30,35]",0.001830544,Concrete mixer,11,1,com_pic/images/6342.jpg,com_pic/masks/6342.jpg
37923,37924,6344,6344,"[905,545,6,7]",3.89E-05,Hanging head,3,1,com_pic/images/6344.jpg,com_pic/masks/6344.jpg
78641,78642,13102,13102,"[834,443,16,53]",0.000883333,Hanging head,3,1,com_pic/images/13102.jpg,com_pic/masks/13102.jpg
78645,78646,13102,13102,"[1162,482,37,13]",0.000501042,Other vehicle,13,1,com_pic/images/13102.jpg,com_pic/masks/13102.jpg
78646,78647,13102,13102,"[519,480,246,121]",0.03100625,Bulldozer,6,1,com_pic/images/13102.jpg,com_pic/masks/13102.jpg
78685,78686,13107,13107,"[523,474,68,177]",0.011144444,Hanging head,3,1,com_pic/images/13107.jpg,com_pic/masks/13107.jpg
78688,78689,13108,13108,"[686,268,90,60]",0.007782606,Other vehicle,13,1,com_pic/images/13108.jpg,com_pic/masks/13108.jpg
78689,78690,13108,13108,"[765,313,141,197]",0.04003286,Crane,4,1,com_pic/images/13108.jpg,com_pic/masks/13108.jpg
78696,78697,13110,13110,"[561,506,8,6]",4.44E-05,Hanging head,3,1,com_pic/images/13110.jpg,com_pic/masks/13110.jpg
78701,78702,13112,13112,"[37,124,133,55]",0.006773148,Other vehicle,13,1,com_pic/images/13112.jpg,com_pic/masks/13112.jpg
78702,78703,13112,13112,"[958,78,129,49]",0.005852778,Other vehicle,13,1,com_pic/images/13112.jpg,com_pic/masks/13112.jpg
78703,78704,13112,13112,"[1073,73,98,44]",0.003992593,Other vehicle,13,1,com_pic/images/13112.jpg,com_pic/masks/13112.jpg
37926,37927,6344,6344,"[583,636,22,11]",0.000224074,Other vehicle,13,1,com_pic/images/6344.jpg,com_pic/masks/6344.jpg
37927,37928,6344,6344,"[572,593,10,13]",0.00012037,Hanging head,3,1,com_pic/images/6344.jpg,com_pic/masks/6344.jpg
37928,37929,6344,6344,"[291,649,32,11]",0.000325926,Other vehicle,13,1,com_pic/images/6344.jpg,com_pic/masks/6344.jpg
37948,37949,6347,6347,"[546,96,29,19]",0.000680247,Other vehicle,13,1,com_pic/images/6347.jpg,com_pic/masks/6347.jpg
37953,37954,6347,6347,"[1074,140,13,10]",0.000160494,Other vehicle,13,1,com_pic/images/6347.jpg,com_pic/masks/6347.jpg
37985,37986,6351,6351,"[368,83,320,386]",0.178019903,Crane,4,1,com_pic/images/6351.jpg,com_pic/masks/6351.jpg
37986,37987,6352,6352,"[824,143,375,502]",0.174305556,Crane,4,1,com_pic/images/6352.jpg,com_pic/masks/6352.jpg
37987,37988,6352,6352,"[819,175,15,32]",0.000444444,Hanging head,3,1,com_pic/images/6352.jpg,com_pic/masks/6352.jpg
37993,37994,6353,6353,"[390,399,68,83]",0.008134264,Pile driving,12,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
37996,37997,6353,6353,"[792,441,22,31]",0.000982914,Hanging head,3,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
78608,78609,13097,13097,"[855,326,67,62]",0.005128395,Concrete mixer,11,1,com_pic/images/13097.jpg,com_pic/masks/13097.jpg
78616,78617,13100,13100,"[254,318,202,434]",0.081174074,Crane,4,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78617,78618,13100,13100,"[81,84,115,201]",0.021402778,Crane,4,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78618,78619,13100,13100,"[191,100,4,9]",3.33E-05,Hanging head,3,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78619,78620,13100,13100,"[262,348,13,42]",0.000505556,Hanging head,3,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78620,78621,13100,13100,"[438,79,5,9]",4.17E-05,Hanging head,3,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78623,78624,13100,13100,"[435,62,151,335]",0.046837963,Crane,4,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78636,78637,13100,13100,"[659,175,26,11]",0.000264815,Other vehicle,13,1,com_pic/images/13100.jpg,com_pic/masks/13100.jpg
78639,78640,13102,13102,"[0,550,150,119]",0.01859375,Other vehicle,13,1,com_pic/images/13102.jpg,com_pic/masks/13102.jpg
78640,78641,13102,13102,"[671,135,156,382]",0.062075,Crane,4,1,com_pic/images/13102.jpg,com_pic/masks/13102.jpg
37997,37998,6353,6353,"[563,336,20,20]",0.000576489,Other vehicle,13,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
37998,37999,6353,6353,"[582,319,27,27]",0.001050652,Other vehicle,13,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
38000,38001,6353,6353,"[532,371,56,79]",0.006375972,Pile driving,12,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
38001,38002,6353,6353,"[396,114,63,139]",0.012620793,Crane,4,1,com_pic/images/6353.jpg,com_pic/masks/6353.jpg
38013,38014,6356,6356,"[588,316,169,304]",0.074044289,Crane,4,1,com_pic/images/6356.jpg,com_pic/masks/6356.jpg
38014,38015,6356,6356,"[599,220,117,95]",0.016019197,Other vehicle,13,1,com_pic/images/6356.jpg,com_pic/masks/6356.jpg
38019,38020,6357,6357,"[329,76,286,424]",0.112281481,Crane,4,1,com_pic/images/6357.jpg,com_pic/masks/6357.jpg
38020,38021,6357,6357,"[1149,602,50,22]",0.001018519,Other vehicle,13,1,com_pic/images/6357.jpg,com_pic/masks/6357.jpg
38021,38022,6357,6357,"[597,116,10,23]",0.000212963,Hanging head,3,1,com_pic/images/6357.jpg,com_pic/masks/6357.jpg
38050,38051,6363,6363,"[296,337,18,17]",0.000533473,Concrete mixer,11,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
78533,78534,13081,13081,"[629,358,90,101]",0.021918403,Concrete mixer,11,1,com_pic/images/13081.jpg,com_pic/masks/13081.jpg
78538,78539,13082,13082,"[47,481,80,54]",0.004,Other vehicle,13,1,com_pic/images/13082.jpg,com_pic/masks/13082.jpg
78539,78540,13082,13082,"[549,479,87,78]",0.006283333,Other vehicle,13,1,com_pic/images/13082.jpg,com_pic/masks/13082.jpg
78544,78545,13082,13082,"[116,455,180,155]",0.025833333,Other vehicle,13,1,com_pic/images/13082.jpg,com_pic/masks/13082.jpg
78545,78546,13082,13082,"[282,462,67,111]",0.006886111,Other vehicle,13,1,com_pic/images/13082.jpg,com_pic/masks/13082.jpg
78554,78555,13085,13085,"[245,387,77,60]",0.011882716,Concrete mixer,11,1,com_pic/images/13085.jpg,com_pic/masks/13085.jpg
78557,78558,13085,13085,"[221,0,274,493]",0.347433128,Pump truck,10,1,com_pic/images/13085.jpg,com_pic/masks/13085.jpg
78591,78592,13093,13093,"[629,141,265,83]",0.020365741,Pump truck,10,1,com_pic/images/13093.jpg,com_pic/masks/13093.jpg
78605,78606,13097,13097,"[0,163,650,511]",0.410061728,Pump truck,10,1,com_pic/images/13097.jpg,com_pic/masks/13097.jpg
78606,78607,13097,13097,"[604,430,178,106]",0.023293827,Concrete mixer,11,1,com_pic/images/13097.jpg,com_pic/masks/13097.jpg
38051,38052,6363,6363,"[196,324,32,18]",0.001004184,Concrete mixer,11,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38052,38053,6363,6363,"[178,293,36,28]",0.001757322,Concrete mixer,11,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38053,38054,6363,6363,"[254,401,26,26]",0.001178522,Concrete mixer,11,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38054,38055,6363,6363,"[279,420,20,19]",0.000662483,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38055,38056,6363,6363,"[303,432,22,23]",0.000882148,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38056,38057,6363,6363,"[328,464,34,24]",0.001422594,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38057,38058,6363,6363,"[335,456,27,17]",0.000800209,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38058,38059,6363,6363,"[249,504,25,23]",0.001002441,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38059,38060,6363,6363,"[234,508,25,25]",0.001089609,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38060,38061,6363,6363,"[224,514,23,25]",0.001002441,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
78492,78493,13076,13076,"[543,464,63,32]",0.001866667,Other vehicle,13,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
78493,78494,13076,13076,"[597,467,68,28]",0.001762963,Other vehicle,13,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
78494,78495,13076,13076,"[222,158,140,317]",0.041092593,Crane,4,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
78495,78496,13076,13076,"[46,462,229,119]",0.025232407,Bulldozer,6,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
78501,78502,13076,13076,"[354,416,12,45]",0.0005,Hanging head,3,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
78507,78508,13077,13077,"[208,0,435,270]",0.302083333,Pump truck,10,1,com_pic/images/13077.jpg,com_pic/masks/13077.jpg
78514,78515,13078,13078,"[1035,327,117,44]",0.006355556,Other vehicle,13,1,com_pic/images/13078.jpg,com_pic/masks/13078.jpg
78516,78517,13078,13078,"[762,254,32,56]",0.002212346,Crane,4,1,com_pic/images/13078.jpg,com_pic/masks/13078.jpg
78519,78520,13079,13079,"[1098,406,101,83]",0.007762037,Other vehicle,13,1,com_pic/images/13079.jpg,com_pic/masks/13079.jpg
78532,78533,13081,13081,"[391,0,211,382]",0.194352816,Crane,4,1,com_pic/images/13081.jpg,com_pic/masks/13081.jpg
38062,38063,6363,6363,"[862,112,33,12]",0.000690377,Other vehicle,13,1,com_pic/images/6363.jpg,com_pic/masks/6363.jpg
38065,38066,6364,6364,"[492,657,55,18]",0.00103125,Other vehicle,13,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38071,38072,6364,6364,"[0,555,86,67]",0.006002083,Crane,4,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38072,38073,6364,6364,"[84,574,4,10]",4.17E-05,Hanging head,3,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38074,38075,6364,6364,"[885,306,7,13]",9.48E-05,Hanging head,3,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38075,38076,6364,6364,"[629,379,4,9]",3.75E-05,Hanging head,3,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38080,38081,6364,6364,"[883,287,109,278]",0.031564583,Crane,4,1,com_pic/images/6364.jpg,com_pic/masks/6364.jpg
38099,38100,6369,6369,"[718,505,25,37]",0.001334603,Hanging head,3,1,com_pic/images/6369.jpg,com_pic/masks/6369.jpg
38100,38101,6369,6369,"[855,22,50,31]",0.002236362,Other vehicle,13,1,com_pic/images/6369.jpg,com_pic/masks/6369.jpg
38104,38105,6369,6369,"[727,263,66,103]",0.00980825,Pile driving,12,1,com_pic/images/6369.jpg,com_pic/masks/6369.jpg
78418,78419,13061,13061,"[570,333,77,200]",0.014259259,Pile driving,12,1,com_pic/images/13061.jpg,com_pic/masks/13061.jpg
78419,78420,13061,13061,"[597,188,117,343]",0.037158333,Pile driving,12,1,com_pic/images/13061.jpg,com_pic/masks/13061.jpg
78420,78421,13061,13061,"[752,363,215,188]",0.037425926,Pile driving,12,1,com_pic/images/13061.jpg,com_pic/masks/13061.jpg
78435,78436,13065,13065,"[196,0,443,479]",0.690745443,Pump truck,10,1,com_pic/images/13065.jpg,com_pic/masks/13065.jpg
78449,78450,13068,13068,"[760,148,146,168]",0.035350325,Crane,4,1,com_pic/images/13068.jpg,com_pic/masks/13068.jpg
78458,78459,13070,13070,"[336,704,12,11]",0.0001375,Hanging head,3,1,com_pic/images/13070.jpg,com_pic/masks/13070.jpg
78461,78462,13071,13071,"[0,280,229,259]",0.114411651,Crane,4,1,com_pic/images/13071.jpg,com_pic/masks/13071.jpg
78486,78487,13075,13075,"[411,84,655,508]",0.307750647,Pump truck,10,1,com_pic/images/13075.jpg,com_pic/masks/13075.jpg
78487,78488,13075,13075,"[212,499,204,107]",0.020188679,Concrete mixer,11,1,com_pic/images/13075.jpg,com_pic/masks/13075.jpg
78491,78492,13076,13076,"[399,450,126,58]",0.006766667,Other vehicle,13,1,com_pic/images/13076.jpg,com_pic/masks/13076.jpg
38105,38106,6369,6369,"[836,254,69,66]",0.006570575,Pile driving,12,1,com_pic/images/6369.jpg,com_pic/masks/6369.jpg
38106,38107,6370,6370,"[390,352,9,27]",0.000629664,Crane,4,1,com_pic/images/6370.jpg,com_pic/masks/6370.jpg
38113,38114,6370,6370,"[40,399,28,21]",0.001523632,Other vehicle,13,1,com_pic/images/6370.jpg,com_pic/masks/6370.jpg
38114,38115,6370,6370,"[368,59,119,343]",0.105765444,Crane,4,1,com_pic/images/6370.jpg,com_pic/masks/6370.jpg
38124,38125,6374,6374,"[823,0,94,509]",0.044301852,Pump truck,10,1,com_pic/images/6374.jpg,com_pic/masks/6374.jpg
38133,38134,6376,6376,"[684,134,15,31]",0.000430556,Hanging head,3,1,com_pic/images/6376.jpg,com_pic/masks/6376.jpg
38135,38136,6376,6376,"[423,85,278,730]",0.187907407,Crane,4,1,com_pic/images/6376.jpg,com_pic/masks/6376.jpg
38145,38146,6377,6377,"[79,55,1019,605]",0.570828704,Bulldozer,6,1,com_pic/images/6377.jpg,com_pic/masks/6377.jpg
38172,38173,6381,6381,"[321,0,286,433]",0.179163773,Pump truck,10,1,com_pic/images/6381.jpg,com_pic/masks/6381.jpg
38227,38228,6388,6388,"[25,237,825,739]",0.564513889,Bulldozer,6,1,com_pic/images/6388.jpg,com_pic/masks/6388.jpg
78355,78356,13049,13049,"[265,118,9,15]",0.000125,Hanging head,3,1,com_pic/images/13049.jpg,com_pic/masks/13049.jpg
78356,78357,13049,13049,"[271,35,441,962]",0.392816667,Crane,4,1,com_pic/images/13049.jpg,com_pic/masks/13049.jpg
78357,78358,13049,13049,"[626,522,21,29]",0.000563889,Hanging head,3,1,com_pic/images/13049.jpg,com_pic/masks/13049.jpg
78370,78371,13051,13051,"[850,478,11,9]",9.17E-05,Hanging head,3,1,com_pic/images/13051.jpg,com_pic/masks/13051.jpg
78385,78386,13054,13054,"[934,577,218,162]",0.0327,Concrete mixer,11,1,com_pic/images/13054.jpg,com_pic/masks/13054.jpg
78386,78387,13054,13054,"[168,70,1030,680]",0.648518519,Pump truck,10,1,com_pic/images/13054.jpg,com_pic/masks/13054.jpg
78388,78389,13055,13055,"[271,299,371,208]",0.071451852,Other vehicle,13,1,com_pic/images/13055.jpg,com_pic/masks/13055.jpg
78397,78398,13059,13059,"[591,505,180,79]",0.013166667,Bulldozer,6,1,com_pic/images/13059.jpg,com_pic/masks/13059.jpg
78413,78414,13060,13060,"[708,99,189,41]",0.008071875,Other vehicle,13,1,com_pic/images/13060.jpg,com_pic/masks/13060.jpg
78416,78417,13061,13061,"[370,219,43,166]",0.006609259,Pile driving,12,1,com_pic/images/13061.jpg,com_pic/masks/13061.jpg
38265,38266,6395,6395,"[162,138,174,35]",0.00634375,Other vehicle,13,1,com_pic/images/6395.jpg,com_pic/masks/6395.jpg
